product_id,offer_id,decision_state,target_fields,excluded_fields,fresh_missing_required_attrs,current_target_field_presence,current_availability_present,availability_note,api_risk_note,blocked_reason,write_allowed_now
online:pt:BR:1183A194.100-5,1183A194.100-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A194.100-6,1183A194.100-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A194.100-7,1183A194.100-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A194.100-8,1183A194.100-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A194.100-9,1183A194.100-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-1,1183A201-126-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-10,1183A201-126-10,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-11,1183A201-126-11,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-2,1183A201-126-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-3,1183A201-126-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-4,1183A201-126-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-5,1183A201-126-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-6,1183A201-126-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-7,1183A201-126-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-8,1183A201-126-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201-126-9,1183A201-126-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201.127-1,1183A201.127-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:1183A201.127-10,1183A201.127-10,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;size,"{""title"": true, ""link"": true, ""imageLink"": true, ""price"": true}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
