product_id,offer_id,missing_attributes,issue_instance_count,shopify_exact_sku_match_count,shopify_active_match_count,shopify_product_title,shopify_handle,shopify_variant_title,decision_state,suggested_attributes,evidence,write_allowed_now
online:pt:BR:DA6672-201-34,DA6672-201-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-35,DA6672-201-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-36,DA6672-201-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-37,DA6672-201-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-38,DA6672-201-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-39,DA6672-201-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-40,DA6672-201-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-41,DA6672-201-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-42,DA6672-201-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-43,DA6672-201-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-201-44,DA6672-201-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-34,DA6672-700-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-35,DA6672-700-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-36,DA6672-700-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-37,DA6672-700-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-38,DA6672-700-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-39,DA6672-700-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-40,DA6672-700-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-41,DA6672-700-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-42,DA6672-700-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-43,DA6672-700-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:DA6672-700-44,DA6672-700-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JR4683-34,JR4683-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JR4683-35,JR4683-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JR4683-36,JR4683-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JR4683-37,JR4683-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JR4683-38,JR4683-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-0696926-OS,JRD-0696926-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-34,JRD-5205470-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-35,JRD-5205470-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-36,JRD-5205470-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-37,JRD-5205470-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-38,JRD-5205470-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-39,JRD-5205470-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-40,JRD-5205470-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-405,JRD-5205470-405,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-41,JRD-5205470-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-42,JRD-5205470-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-43,JRD-5205470-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-5205470-44,JRD-5205470-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-34,JRD-7404126-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-35,JRD-7404126-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-36,JRD-7404126-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-37,JRD-7404126-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-38,JRD-7404126-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-39,JRD-7404126-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-40,JRD-7404126-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-41,JRD-7404126-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-42,JRD-7404126-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-43,JRD-7404126-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-44,JRD-7404126-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-45,JRD-7404126-45,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-7404126-46,JRD-7404126-46,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-8534238-OS,JRD-8534238-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JRD-9681118-OS,JRD-9681118-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0113,JS0113,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0114,JS0114,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0114-2,JS0114-2,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0115,JS0115,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0116,JS0116,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:JS0117,JS0117,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-34,KI7916-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-35,KI7916-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-36,KI7916-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-37,KI7916-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-38,KI7916-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-39,KI7916-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-40,KI7916-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KI7916-41,KI7916-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KTH-4813662-OS,KTH-4813662-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:KTH-4846430-OS,KTH-4846430-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-3733854-L,LK-3733854-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-3733854-M,LK-3733854-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-3733854-S,LK-3733854-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-3733854-XL,LK-3733854-XL,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-3733854-XS,LK-3733854-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-5524446-L,LK-5524446-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-5524446-M,LK-5524446-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-5524446-S,LK-5524446-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-5524446-XL,LK-5524446-XL,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-5524446-XS,LK-5524446-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-34,LK-7103966-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-35,LK-7103966-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-36,LK-7103966-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-37,LK-7103966-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-38,LK-7103966-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-39,LK-7103966-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-40,LK-7103966-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-41,LK-7103966-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-415,LK-7103966-415,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LK-7103966-43,LK-7103966-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-2319326-L,LLM-2319326-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-2319326-M,LLM-2319326-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-2319326-S,LLM-2319326-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-2319326-XS,LLM-2319326-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-4879198-OS,LLM-4879198-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:LLM-4911966-OS,LLM-4911966-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-34,NB-0058078-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-35,NB-0058078-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-36,NB-0058078-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-37,NB-0058078-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-38,NB-0058078-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-39,NB-0058078-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-40,NB-0058078-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-41,NB-0058078-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-42,NB-0058078-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-43,NB-0058078-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-0058078-44,NB-0058078-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-34,NB-1663966-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-35,NB-1663966-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-36,NB-1663966-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-37,NB-1663966-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-38,NB-1663966-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-39,NB-1663966-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NB-1663966-40,NB-1663966-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-37,NKE-8150622-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-38,NKE-8150622-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-39,NKE-8150622-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-40,NKE-8150622-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-41,NKE-8150622-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-42,NKE-8150622-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-43,NKE-8150622-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-44,NKE-8150622-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NKE-8150622-45,NKE-8150622-45,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2000478-L,NUD-2000478-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2000478-M,NUD-2000478-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2000478-S,NUD-2000478-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2000478-XL,NUD-2000478-XL,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2000478-XS,NUD-2000478-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2066014-L,NUD-2066014-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2066014-M,NUD-2066014-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2066014-S,NUD-2066014-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2066014-XL,NUD-2066014-XL,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-2066014-XS,NUD-2066014-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9276766-L,NUD-9276766-L,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9276766-M,NUD-9276766-M,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9276766-S,NUD-9276766-S,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9276766-XL,NUD-9276766-XL,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9276766-XS,NUD-9276766-XS,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:NUD-9375070-OS,NUD-9375070-OS,size,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-34,ONI-0995678-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-35,ONI-0995678-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-36,ONI-0995678-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-37,ONI-0995678-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-38,ONI-0995678-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-39,ONI-0995678-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-40,ONI-0995678-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-405,ONI-0995678-405,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-415,ONI-0995678-415,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-42,ONI-0995678-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-425,ONI-0995678-425,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-43,ONI-0995678-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-0995678-44,ONI-0995678-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-34,ONI-1225054-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-35,ONI-1225054-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-36,ONI-1225054-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-37,ONI-1225054-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-38,ONI-1225054-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-39,ONI-1225054-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-40,ONI-1225054-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-405,ONI-1225054-405,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-415,ONI-1225054-415,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-42,ONI-1225054-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-425,ONI-1225054-425,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-43,ONI-1225054-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-1225054-44,ONI-1225054-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-34,ONI-2283614-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-35,ONI-2283614-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-36,ONI-2283614-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-37,ONI-2283614-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-38,ONI-2283614-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-39,ONI-2283614-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-40,ONI-2283614-40,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-41,ONI-2283614-41,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-42,ONI-2283614-42,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-43,ONI-2283614-43,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-2283614-44,ONI-2283614-44,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-34,ONI-6772830-34,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-35,ONI-6772830-35,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-36,ONI-6772830-36,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-37,ONI-6772830-37,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-38,ONI-6772830-38,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
online:pt:BR:ONI-6772830-39,ONI-6772830-39,color,2,0,0,,,,blocked_no_shopify_exact_sku_match,{},{},False
