product_id,offer_id,missing_core_attrs,proposed_core_attributes,evidence,rollback_required_before_write,write_allowed_now,future_write_scope_if_approved
online:pt:BR:1182A677.001-7,1182A677.001-7,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-blackgunmetal-glitter-pack-preto-lk-1182a677001-1-3640475.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-black-gunmetal-glitter-pack-preto?variant=47783909064926"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Black/Gunmetal Glitter Pack Preto""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A677.001-8,1182A677.001-8,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-blackgunmetal-glitter-pack-preto-lk-1182a677001-1-3640475.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-black-gunmetal-glitter-pack-preto?variant=47783909097694"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Black/Gunmetal Glitter Pack Preto""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A677.001-9,1182A677.001-9,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-blackgunmetal-glitter-pack-preto-lk-1182a677001-1-3640475.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-black-gunmetal-glitter-pack-preto?variant=47783909130462"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Black/Gunmetal Glitter Pack Preto""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-1,1182A678.700-1,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921025246"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-10,1182A678.700-10,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921320158"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-11,1182A678.700-11,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921352926"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-12,1182A678.700-12,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921385694"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-2,1182A678.700-2,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921058014"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-3,1182A678.700-3,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921090782"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-4,1182A678.700-4,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921123550"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-5,1182A678.700-5,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921156318"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-6,1182A678.700-6,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921189086"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-7,1182A678.700-7,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921221854"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-8,1182A678.700-8,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921254622"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:1182A678.700-9,1182A678.700-9,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pinkgraphite-grey-rosa-lk-1182a678700-1-4809406.png?v=1766830336"", ""link"": ""https://www.lksneakers.com.br/products/tenis-onitsuka-tiger-mexico-66-tgrs-crystal-pink-graphite-grey-rosa?variant=47783921287390"", ""price"": ""2599.99 BRL"", ""title"": ""Tênis Onitsuka Tiger Mexico 66 TGRS Crystal Pink/Graphite Grey Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
